iter	Logloss
486	0.0004580101778
487	0.0004580101778
488	0.0004580013769
489	0.000458000029
490	0.000458000029
491	0.0004579995532
492	0.0004579995532
493	0.0004579928138
494	0.0004579887701
495	0.0004579882151
496	0.0004579882151
497	0.0004579882151
498	0.0004579785023
499	0.0004579773526
500	0.0004579800881
501	0.0004579800881
502	0.0004579804449
503	0.0004579765201
504	0.0004579608211
505	0.0004579608211
506	0.0004579608211
507	0.0004579608211
508	0.0004579607022
509	0.0004579668866
510	0.0004579633187
511	0.0004579636358
512	0.0004579636358
513	0.0004579636358
514	0.0004579550728
515	0.0004579470647
516	0.0004579470647
517	0.0004579535663
518	0.0004579535663
519	0.0004579495226
520	0.0004579442103
521	0.0004579550728
522	0.0004579550728
523	0.0004579550728
524	0.0004579550728
525	0.0004579400874
526	0.0004579427831
527	0.0004579427831
528	0.0004579297006
529	0.0004579297006
530	0.0004579404045
531	0.0004579404045
532	0.0004579305728
533	0.0004579305332
534	0.0004579385016
535	0.0004579214547
536	0.0004579283527
537	0.0004579185211
538	0.0004579223269
539	0.0004579069054
540	0.0004579129709
541	0.0004579129709
542	0.0004579129709
543	0.0004579013156
544	0.000457915746
545	0.0004578952501
546	0.0004579030599
547	0.0004579030599
548	0.0004579065486
549	0.0004579065486
550	0.0004579065486
551	0.000457899492
552	0.0004578898189
553	0.0004578898189
554	0.0004578928318
555	0.0004578891449
556	0.0004578857355
557	0.0004578857355
558	0.000457885458
559	0.0004578731684
560	0.0004578602445
561	0.0004578602445
562	0.0004578602445
563	0.0004578545754
564	0.0004578615924
565	0.0004578590948
566	0.0004578520778
567	0.0004578481134
568	0.0004578481134
569	0.0004578481134
570	0.0004578481134
571	0.0004578473998
572	0.0004578473998
573	0.0004578493028
574	0.0004578493028
575	0.0004578438319
576	0.0004578309873
577	0.0004578410568
578	0.0004578269436
579	0.0004578269436
580	0.0004578344759
581	0.0004578344759
582	0.0004578337623
583	0.0004578228999
584	0.0004578177462
585	0.000457817429
586	0.000457817429
587	0.0004578190941
588	0.000457816319
589	0.000457809976
590	0.0004578023643
591	0.0004578091435
592	0.0004578001443
593	0.0004578001443
594	0.0004577926119
595	0.0004577966556
596	0.0004577941977
597	0.0004577794898
598	0.0004577766751
599	0.0004577716799
600	0.0004577716799
601	0.0004577608175
602	0.0004577608175
603	0.0004577633547
604	0.0004577587957
605	0.000457758201
606	0.0004577644648
607	0.0004577497965
608	0.0004577555845
609	0.0004577393701
610	0.0004577412334
611	0.0004577409955
612	0.000457736714
613	0.0004577197464
614	0.0004577197464
615	0.0004577277545
616	0.000457730252
617	0.0004577226008
618	0.0004577254551
619	0.0004577191121
620	0.000457713998
621	0.0004577058314
622	0.000457707655
623	0.0004577040474
624	0.0004576924714
625	0.00045769374
626	0.0004576861284
627	0.0004576763363
628	0.0004576710637
629	0.0004576728873
630	0.000457661113
631	0.0004576518364
632	0.0004576615095
633	0.0004576569504
634	0.0004576536203
635	0.0004576429958
636	0.0004576498145
637	0.0004576384367
638	0.0004576360184
639	0.0004576345912
640	0.0004576339173
641	0.0004576287239
642	0.0004576301115
643	0.0004576277328
644	0.0004576295961
645	0.0004576166722
646	0.0004576166722
647	0.0004576226188
648	0.0004576192887
649	0.0004576146107
650	0.0004576107256
651	0.0004576091002
652	0.0004576077127
653	0.0004575999425
654	0.0004576050565
655	0.00045759019
656	0.0004575831731
657	0.0004575818252
658	0.0004575855914
659	0.000457573381
660	0.0004575783762
661	0.0004575726674
662	0.0004575620032
663	0.000457556017
664	0.0004575595056
665	0.0004575650558
666	0.0004575506254
667	0.000457549674
668	0.0004575512597
669	0.0004575503875
670	0.000457533975
671	0.0004575229936
672	0.0004575339353
673	0.0004575292573
674	0.0004575172452
675	0.0004575213682
676	0.0004575113779
677	0.0004575138358
678	0.0004575051142
679	0.0004575034888
680	0.000457504916
681	0.0004575075721
682	0.000457489772
683	0.0004574969079
684	0.000457481645
685	0.0004575004362
686	0.0004574887809
687	0.000457486204
688	0.0004574846579
689	0.0004574747469
690	0.0004574900098
691	0.0004574755398
692	0.0004574760155
693	0.0004574779184
694	0.00045745659
695	0.0004574652324
696	0.000457465946
697	0.0004574589686
698	0.0004574532599
699	0.0004574536564
700	0.0004574510002
701	0.0004574385917
702	0.0004574497316
703	0.0004574526256
704	0.0004574327244
705	0.0004574309404
706	0.000457427531
707	0.000457426976
708	0.0004574207519
709	0.000457415281
710	0.0004574087794
711	0.0004574141314
712	0.0004574088191
713	0.0004574121888
714	0.0004573961727
715	0.0004573996613
716	0.0004573989081
717	0.0004573979963
718	0.0004573926444
719	0.0004573843191
720	0.0004573905432
721	0.0004573958159
722	0.0004573899089
723	0.0004573792051
724	0.0004573772229
725	0.000457381663
726	0.0004573692148
727	0.0004573725845
728	0.0004573692544
729	0.0004573693734
730	0.0004573673119
731	0.0004573589074
732	0.0004573631889
733	0.0004573545862
734	0.000457354943
735	0.0004573547844
736	0.0004573485603
737	0.0004573464592
738	0.0004573390458
739	0.0004573440409
740	0.0004573399972
741	0.000457330443
742	0.0004573338524
743	0.0004573210474
744	0.0004573194617
745	0.0004573168452
746	0.0004573141097
747	0.0004573154576
748	0.000457301503
749	0.0004573092732
750	0.0004573058638
751	0.0004573056259
752	0.0004573045556
753	0.0004573001947
754	0.0004573003137
755	0.0004573003137
756	0.0004572952392
757	0.0004572836632
758	0.0004572865969
759	0.0004572795402
760	0.0004572764084
761	0.000457282791
762	0.0004572733161
763	0.0004572726818
764	0.0004572806503
765	0.0004572639205
766	0.000457261423
767	0.0004572601147
768	0.0004572628898
769	0.0004572559917
770	0.0004572578946
771	0.0004572492523
772	0.0004572427507
773	0.0004572475079
774	0.000457247944
775	0.000457240372
776	0.0004572283996
777	0.0004572264174
778	0.0004572307386
779	0.0004572292321
780	0.0004572254659
781	0.0004572240387
782	0.00045721944
783	0.0004572092119
784	0.0004572245938
785	0.000457214207
786	0.0004572136917
787	0.0004572062783
788	0.0004572142467
789	0.0004572017588
790	0.0004572047321
791	0.000457195733
792	0.0004571989045
793	0.0004571976359
794	0.0004571876853
795	0.0004571939094
796	0.0004571862184
797	0.0004571864166
798	0.0004571809854
799	0.0004571844345
800	0.0004571798754
801	0.0004571788447
802	0.000457165445
803	0.0004571707177
804	0.0004571638593
805	0.0004571601724
806	0.0004571656432
807	0.0004571553755
808	0.0004571647314
809	0.0004571599741
810	0.0004571418172
811	0.0004571436409
812	0.0004571372978
813	0.0004571369014
814	0.000457129369
815	0.000457139399
816	0.0004571329766
817	0.0004571239378
818	0.0004571167623
819	0.0004571089128
820	0.0004571165244
821	0.0004571018562
822	0.0004571046312
823	0.0004571093885
824	0.0004570990018
825	0.0004571009047
826	0.0004570941256
827	0.0004570962267
828	0.0004570761669
829	0.0004570761669
830	0.0004570791005
831	0.0004570851264
832	0.0004570777526
833	0.0004570767219
834	0.0004570692688
835	0.0004570769201
836	0.0004570768805
837	0.0004570665334
838	0.000457067247
839	0.0004570667316
840	0.0004570657009
841	0.000457063124
842	0.0004570622519
843	0.000457056781
844	0.0004570551556
845	0.000457053332
846	0.0004570547988
847	0.0004570425488
848	0.000457043976
849	0.0004570511516
850	0.0004570341047
851	0.0004570327568
852	0.000457023718
853	0.0004570257398
854	0.0004570308935
855	0.0004570199518
856	0.0004570228458
857	0.0004570167803
858	0.0004570203879
859	0.0004570108337
860	0.000457014362
861	0.0004570161856
862	0.0004570091686
863	0.0004570084947
864	0.0004570119041
865	0.0004570010813
866	0.0004569966015
867	0.0004569895053
868	0.0004569893467
869	0.0004569927957
870	0.0004569863734
871	0.0004569866905
872	0.0004569868888
873	0.000456978841
874	0.0004569753524
875	0.000456984074
876	0.0004569658775
877	0.0004569724584
878	0.0004569681768
879	0.0004569791582
880	0.0004569516057
881	0.0004569508921
882	0.0004569570765
883	0.0004569578694
884	0.0004569557683
885	0.0004569480377
886	0.0004569502578
887	0.0004569526761
888	0.000456935986
889	0.0004569424876
890	0.0004569407829
891	0.0004569343209
892	0.0004569337659
893	0.0004569261543
894	0.0004569290879
895	0.0004569234188
896	0.0004569187805
897	0.0004569217934
898	0.0004569135871
899	0.0004569213574
900	0.0004569112481
901	0.0004569076009
902	0.0004569060944
903	0.0004568985621
904	0.0004569015354
905	0.0004568985621
906	0.0004568924569
907	0.0004568951527
908	0.0004568912676
909	0.0004568931705
910	0.000456881872
911	0.0004568765597
912	0.000456880088
913	0.0004568774319
914	0.000456874974
915	0.0004568704545
916	0.0004568818324
917	0.0004568734278
918	0.000456869741
919	0.0004568595525
920	0.0004568706528
921	0.00045686094
922	0.0004568612968
923	0.0004568598696
924	0.0004568568567
925	0.0004568595525
926	0.0004568465096
927	0.0004568520201
928	0.0004568429813
929	0.000456843457
930	0.0004568398098
931	0.0004568351318
932	0.0004568367572
933	0.000456837114
934	0.0004568279166
935	0.0004568247451
936	0.0004568224061
937	0.00045681975
938	0.0004568192742
939	0.0004568207014
940	0.0004568236747
941	0.0004568115833
942	0.0004567976287
943	0.0004568045267
944	0.0004568060728
945	0.0004567991351
946	0.0004567965979
947	0.0004567853787
948	0.0004567874402
949	0.000456783674
950	0.0004567822468
951	0.0004567848633
952	0.0004567676578
953	0.0004567769345
954	0.0004567780446
955	0.0004567691247
956	0.0004567684111
957	0.0004567782031
958	0.0004567711465
959	0.0004567562007
960	0.0004567619095
961	0.0004567639313
962	0.0004567559232
963	0.0004567461312
964	0.0004567531482
965	0.0004567424443
966	0.0004567485495
967	0.0004567424443
968	0.0004567305511
969	0.0004567446644
970	0.0004567336434
971	0.000456726111
972	0.0004567282914
973	0.0004567216312
974	0.0004567116806
975	0.0004567244063
976	0.0004567112842
977	0.0004567152486
978	0.0004567041483
979	0.000456710412
980	0.0004567076766
981	0.0004567015714
982	0.0004567004217
983	0.0004566955059
984	0.0004566954266
985	0.0004566909072
986	0.0004566917001
987	0.0004566867842
988	0.0004566830181
989	0.0004566779436
990	0.0004566869825
991	0.00045668837
992	0.0004566782608
993	0.0004566730674
994	0.0004566681516
995	0.0004566730674
996	0.0004566748118
997	0.0004566582802
998	0.0004566649008
999	0.0004566561791
